Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/13/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Romania,ROU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48267523,30.00968683,27.84473453,28.52139083,27.78578395,25.05641484,21.65859994,19.35322537,16.29183289,17.61361466,18.33595512,28.23145055,34.13583726,37.24773345,40.38824264,43.88270067,46.26934363,45.16991522,47.279933,44.32707463,42.56473483,43.36184448,57.29586358,55.9129588,50.45296898,
Russian Federation,RUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.35271686,,23.39826422,16.48005714,9.667795562,7.110606991,6.479055579,8.68730129,9.089899815,8.629271052,8.538487065,12.33597814,11.17383315,12.30181523,12.99796884,14.62228668,14.53796539,15.59970276,21.14142178,19.20187028,17.58209854,
Rwanda,RWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79692027,47.8601031,48.42897426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.10882588,54.35972404,53.79390673,56.08367211,51.37449695,49.3635521,47.59002596,51.71336232,54.64067189,53.02380822,56.41057669,58.23644658,61.48070298,60.99430972,63.92893884,63.09185988,60.55628987,58.27771033,57.0954415,56.35294478,52.03405593,52.18428125,51.27377082,50.99790607,50.60736892,50.84335234,47.67402944,47.62576916,46.56564716,,,,,
Saudi Arabia,SAU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.869491684,8.658732429,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.85531186,78.97732192,81.88275581,72.87963718,70.28183455,72.78049031,72.73533406,71.36072927,82.59911664,87.86037846,83.84229173,93.93631251,106.3325409,108.5899838,101.779019,94.96669378,82.83748054,77.2760743,96.40996475,106.3724683,101.4497824,104.7851838,107.8280936,99.44648886,99.60979867,103.3208398,109.0564224,109.3294184,110.7576026,127.8267457,151.5663247,150.1419128,157.3631093,
Solomon Islands,SLB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.92680834,11.59243936,10.1052824,8.720339804,6.737625634,6.259588741,8.402457923,7.685645856,7.74418283,11.46390032,,15.39316607,
Sierra Leone,SLE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.85177909,50.31965586,50.71339581,51.46150109,54.47700289,51.67317747,53.43262972,69.96254994,65.97771453,,
San Marino,SMR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44480815,31.4248291,37.70447581,45.83484761,53.59526502,50.26583771,50.73999846,52.50921482,62.06107407,50.9155959,54.98274003,47.49753199,53.21829336,56.46105849,56.90976323,53.5785287,56.16247047,52.134643,95.65503788,94.97453576,,
Somalia,SOM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.06398228,47.43738583,53.94445171,53.36995841,47.47811516,45.67213181,44.10518805,38.61380134,36.60979828,34.99149159,34.03770555,42.04436507,45.56012091,48.58053773,58.48775229,63.21077128,65.8810865,64.83448553,66.41586188,64.35388113,63.78348018,63.11211149,78.32609648,78.8419015,64.50713215,
Slovenia,SVN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91660854,31.96701321,32.81874314,33.9419537,32.56263557,33.60596672,32.83686026,31.52390373,28.82034208,28.68384914,41.58452726,45.35681244,48.88882784,59.6101505,77.28164989,96.8584981,100.3494717,95.37505387,87.81816813,82.39888308,84.22780334,107.4305108,92.58225768,71.86194016,
Sweden,SWE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.99348606,36.61367722,49.95592763,57.52924221,,85.68288018,87.96572409,87.86634803,77.83906692,70.27831726,60.86975797,59.47271638,58.18007502,57.59725305,57.86921908,51.63242856,45.69496892,45.64558959,46.92348512,43.3019148,43.68472373,43.51024796,45.16954245,49.45450857,47.43432063,46.18805621,43.94797165,42.26471976,38.67054128,44.02404031,40.49442292,36.25306055,
Eswatini,SWZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71064208,,,,,,,,,,,12.73341076,12.51209498,12.88235657,,13.86244123,15.75973646,20.04145292,22.1829572,26.9820662,30.60913941,39.82728193,35.40166564,,
Sint Maarten (Dutch part),SXM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6843865,100.0316701,74.45706915,79.3554397,75.99630332,51.69741641,66.62458987,60.91225257,,,,,,,,
Syrian Arab Republic,SYR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07035627,27.04601837,24.3963998,25.45812828,24.38065915,22.99346683,22.45021726,26.7791952,26.90084554,28.1319763,28.44471602,,,,,,,,,,,
Tajikistan,TJK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5388848,114.076118,79.80407988,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.03808398,47.4764851,51.17607957,49.4146055,45.58308598,48.69682208,42.54780521,45.01577568,,,
Trinidad and Tobago,TTO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.80320685,15.92800424,,,,,,,,,,,,,,,,
Tunisia,TUN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7703801,60.67271881,55.49913175,59.30982746,59.03451416,57.51826787,55.29651794,56.93532781,54.28174403,55.63863638,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.30905759,50.23051783,47.07389271,41.44886102,39.92336549,34.98680124,34.59394478,32.30427285,33.39391776,33.07905238,31.9578599,36.70022262,43.18408045,43.54611946,36.09007785,
Tuvalu,TUV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.67357099,38.47694531,44.18591431,51.30266235,53.89028306,
Ukraine,UKR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9764493,43.72978743,35.34021546,32.34378871,27.95459862,23.8855078,17.08776326,14.25592718,11.81520331,13.22995421,23.99003423,28.86663662,26.48082017,28.95861547,32.28934685,60.2874193,67.61813669,69.71349901,65.06500511,55.33812862,47.02037213,57.08420081,,,
Uruguay,URY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64333243,95.24767311,105.5828477,85.42559412,76.11415258,68.44943824,57.55757227,55.86619322,47.65146263,42.42798164,43.15133327,40.95497353,39.99822882,41.18059355,47.15301362,46.33467776,44.93383107,48.15556157,51.57607297,62.38401062,,,
United States,USA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1284002,40.93394357,44.06159728,46.05014442,48.24614033,47.35348217,47.20953529,46.74176855,44.11748247,41.12915443,37.72728802,33.26764187,52.44368016,53.86253846,56.25036551,56.66227341,56.53885742,55.46735161,55.6599219,63.81511215,75.84203748,84.96437398,89.54679478,93.64927461,95.32250561,95.45419851,95.95614522,97.92893485,97.02163491,98.44977246,100.1190443,124.7331772,118.8885019,110.3853317,
Uzbekistan,UZB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.52590949,31.58246614,33.63180898,40.70993364,43.26406306,43.35341413,41.60800876,39.38316045,40.0388592,51.94608224,47.91189059,45.51155331,49.55342689,52.48280632,56.31325012,54.27042394,51.31649309,43.85712232,43.51450831,53.69823988,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.41696596,,,,,24.18345079,22.3390411,23.35316079,28.40314527,27.30321163,,,,,,,,,,,,,,,,,,,,,,87.07208983,,
World,WLD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2254401,74.97330182,78.82138864,82.45361693,86.148339,86.67706945,89.81389619,90.03713231,91.54545568,91.24573323,91.34095283,93.7942601,111.973864,107.6380656,97.97790587,
Samoa,WSM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.68384243,49.72626333,51.88529271,54.76275256,60.71389496,72.09646895,70.52585354,73.00317012,
Zambia,ZMB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.3805364,277.530308,164.7007536,161.7860769,149.2098899,155.2792246,175.9344907,150.0725489,161.2321579,,,,,,,,,,,,17.32151148,18.04990936,23.48891928,24.22399414,44.39586759,49.40734735,46.43289358,52.28094184,59.71222117,61.93011738,103.5431523,71.41117617,,
Zimbabwe,ZWE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
