Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/13/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Madagascar,MDG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.926467857,5.922756255,7.2726495,7.149957164,6.928083654,7.016279501,,,,,,,,9.186242535,10.41355709,9.420370566,10.05069097,10.24218711,11.68071248,8.770203939,10.64949644,9.694603567,9.166393234,9.53516758,9.291699307,9.789758105,10.05017816,10.87515576,11.44129141,11.56812824,10.60661086,11.06154432,10.20738426,
Maldives,MDV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,5.54515838,14.19213974,21.14758947,26.76752982,26.61270542,16.61917098,16.51528578,17.65227676,20.49136276,21.11591462,,22.14108369,22.65543938,22.68092597,21.63217935,23.75203045,25.67662528,24.93114507,27.61714308,27.74293132,29.68270435,29.97367526,21.5407004,22.45166347,21.80713892,21.21257878,25.20509113,25.97536573,27.14035679,23.72040826,17.65303073,19.14686934,21.32177694,,,26.09131863,26.16032233,26.95597446,26.70776988,25.60934913,24.82483613,24.70624365,24.76966762,,
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64264151,13.02022013,9.308697073,9.237225853,9.603496686,9.939461476,9.640660426,8.411879157,9.030529263,10.01936273,,,,,,,,17.7031779,14.74456086,15.12875164,16.01954155,15.80331185,15.84518471,15.48482016,16.14575384,16.99125346,17.24798347,16.08916727,16.1424006,16.06389541,15.96343541,16.8536322,
Marshall Islands,MHL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.77959624,20.37661241,20.45167955,20.20600426,19.90264081,22.13346428,23.68019869,27.30516685,31.53832143,37.91407895,32.56983433,32.9974212,31.41335016,,,
Middle income,MIC,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38942549,13.10773089,17.30055249,14.57566773,14.13998123,15.33467837,15.38348558,15.42498501,15.35676613,15.14173328,15.13657135,14.88482872,14.7068523,14.64580579,14.76859498,13.34527096,13.5467002,13.75326731,
North Macedonia,MKD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32195591,20.72938674,22.39856795,,,,,,18.40113956,18.18791425,18.92135317,18.73919631,18.63231633,19.01727654,18.61819812,17.5279078,19.00077456,,
Mali,MLI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02417084,11.04620935,12.22504985,15.22967911,15.76020277,15.26846067,14.2186662,15.03344936,13.84008521,15.06607006,15.24581773,13.1378401,13.79415701,14.7275004,13.19790384,14.86356696,16.04804669,17.39816559,12.43100454,15.43376217,15.00646005,,,
Malta,MLT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.49152947,77.60242961,79.19012977,73.38249632,80.09587765,79.19094604,81.13440761,82.78884619,82.81095974,86.47454047,91.07090512,91.30812467,89.54182777,37.67631656,37.5947845,37.42625425,38.34157818,38.08561641,37.9313804,38.17690597,37.1172121,37.04251719,37.25684836,37.34353645,35.55417449,35.13621738,34.97831128,33.26121907,
Myanmar,MMR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.70075013,20.01369487,22.02756084,18.50639742,16.69792904,15.98525288,6.957293305,14.2735694,,,,
Montenegro,MNE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26913377,18.80028462,14.42018691,13.53629943,13.30778496,13.95405108,13.8562008,14.58540793,19.92227415,20.92683166,20.20011566,25.20409524,,,37.58218516,37.58329266,26.56669004,21.87780842,24.98653115,24.30367379,20.82833538,22.37368682,20.01910207,17.62659181,15.6506678,19.30922715,22.62007181,24.48843192,22.70584401,23.13060583,,
Northern Mariana Islands,MNP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.91984493,18.69424402,20.51189039,23.94780452,27.22338514,24.05476747,21.39375778,23.92282577,23.00975731,28.51606226,22.68896653,25.11041629,25.20598027,
Mauritania,MRT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.60974434,18.80217216,18.71071651,18.8831878,17.99851932,17.05079327,19.32043173,20.73972772,20.25188257,20.06844157,20.62892849,20.22699391,20.3466708,9.764090028,20.18526808,20.42373599,20.60108814,21.06575332,22.7437783,20.83706922,23.39930538,
Malawi,MWI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36987714,11.67340909,11.4006486,9.82244916,10.10075019,11.79645428,11.51057151,11.16877416,13.05653732,12.95065704,12.391923,12.61587889,12.09025333,13.38208214,
Malaysia,MYS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.27573976,23.4425735,20.06157257,19.64600152,17.47778485,22.66572967,21.79310201,22.11433989,20.96791886,19.55616305,20.70197274,21.02463937,20.75376199,22.25401507,19.4358718,20.33698462,21.40659685,20.94711049,19.94006469,18.61511879,16.99779083,16.06096805,16.08565015,17.47921971,15.86725771,15.09153187,16.43199615,
Namibia,NAM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.40465784,31.0538587,29.19320299,28.61245061,27.73482052,27.91812723,26.88795105,29.20552358,28.464409,30.39959429,30.00557242,28.83654326,29.55494379,26.04543108,26.37582261,28.20254091,32.36714097,33.02168752,32.86661247,31.2512965,27.86184596,32.52930962,35.3952734,35.83382457,36.96587773,35.65520125,31.06622421,32.68969273,30.73154501,32.23961924,33.03171674,30.20676604,31.29516878,
New Caledonia,NCL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,11.50778176,11.64442036,12.18468737,13.85904229,14.60943433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98103097,19.83145678,21.0266622,19.99283688,9.46857785,9.841156186,9.939503973,11.17498508,12.00017664,11.73622694,11.62966643,10.68284735,11.50285193,12.62719448,13.24778702,13.9047497,14.73686868,15.02639579,14.25743496,14.13539821,14.74191081,15.76069048,16.42070472,16.21690648,16.43459856,16.72806415,17.382673,17.82577488,16.96198797,18.84663849,18.55438783,20.61572666,21.48429373,
Netherlands,NLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4226165,25.22509975,24.2796291,23.7963961,23.8917272,23.76910092,24.5581378,24.07126195,23.3608939,23.42325321,24.65441845,25.32632162,25.13865336,25.52263759,25.02552645,24.97172189,24.28720138,23.73125094,24.35261324,24.40347847,24.16957485,24.37046208,25.40120789,25.32174313,26.08286032,26.00856214,26.44617942,26.71934351,
Norway,NOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.63930818,42.76846261,42.44405699,41.10518071,42.07284382,47.45078628,46.47164628,46.84910926,45.8862936,47.15151027,48.37992486,50.6183954,50.13058359,50.97662782,47.43195098,46.95090988,48.65549984,48.42411305,46.28750605,45.86757569,45.38865619,45.18216259,45.16149514,46.65447253,47.47572726,44.6149224,47.45522072,56.34623234,
Nepal,NPL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.44530827,8.408655827,8.510657803,8.141414601,9.448893974,10.54226075,10.6868665,10.44265328,10.42762885,10.14893169,10.62036217,10.4516561,10.50293508,10.90520508,11.13753356,11.54794948,10.7436739,11.86918045,12.30038815,14.12985494,14.89835577,13.05669107,13.89090147,15.16888016,16.23388567,16.99260634,18.57593366,19.93732837,22.0168966,22.40134791,19.36542667,19.88212156,,
Nauru,NRU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.28935228,86.10963924,93.84041292,92.3966421,102.6970825,128.7676005,138.8223191,,,
New Zealand,NZL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.69584809,33.92500721,34.86875337,35.05170065,36.62929414,,,,,,,,,,,,,,,,,,
Oman,OMN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,12.2325609,13.38675626,12.82480235,13.60575005,13.6489302,14.27461522,15.13582844,16.27045978,16.30469166,15.53867084,15.84853466,16.92273977,16.17068052,17.43642767,,17.74444061,18.62564875,,,,,,,,15.82428452,16.194612,15.80367951,10.32232753,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.62989015,13.21126674,13.09109571,13.90287435,13.19116785,11.84036324,11.50926068,11.15369099,,
Peru,PER,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.56605107,16.42058611,16.44956586,16.5286064,15.40118569,15.67630576,15.02966684,15.02763492,15.6002584,15.59453353,16.59739421,18.22953385,19.24396505,19.26276781,16.75129886,18.17319181,18.72226058,19.27152439,19.23859116,19.44222499,17.06337561,15.81252625,15.52325545,16.61904468,16.98530667,15.39942797,18.1595847,,
Philippines,PHL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.18410256,14.99855041,15.48415557,15.28612755,15.80783052,15.50149369,16.29063015,16.61069936,15.11386839,14.16025851,13.98347914,14.18373299,13.31405682,13.57727725,13.31541621,13.78183359,14.8884412,14.54989399,14.56694131,13.38311795,12.84705916,13.39827872,13.80323438,14.21555059,14.4354569,14.67705028,14.50973202,14.93213807,15.51845144,16.06915835,15.9052545,15.48051244,16.08274268,
Palau,PLW,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18021507,19.38171938,19.17220014,20.75939815,21.71994452,22.33537631,24.20861332,24.78019322,24.70490363,26.40210513,26.84071867,24.52557735,24.0130205,,,
Papua New Guinea,PNG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.24088161,24.98308187,21.79540611,23.18526433,22.55671483,22.68657078,24.54613154,25.18178993,21.83338459,22.87074375,24.22556955,26.20363976,22.46746171,,,,,,,,,,,,19.26719915,16.93324069,13.9232871,13.90644183,15.42747804,14.19864882,12.92898139,12.84839788,15.34154852,
Poland,POL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85660465,32.72655286,25.55005722,24.47673624,22.92499963,22.25808736,21.89731149,22.50330578,22.47506941,20.94918931,21.47861246,21.93717968,22.70418389,22.56203664,20.84480968,21.79614994,22.07781592,21.38058297,20.69073188,20.78439236,20.8602752,20.87065381,21.49986332,21.95874359,21.92609806,22.24272695,24.16624926,22.14974772,
Puerto Rico,PRI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.98209632,27.94984347,28.32889382,27.99875201,28.92885025,28.91852704,28.435322,29.05813767,28.43913135,28.66435078,29.12102023,29.32346895,29.49025532,29.17992714,27.85272055,26.08821991,27.65084483,27.5204958,29.82645917,29.52318538,29.00668114,28.38808765,28.28287119,28.45926423,27.88457514,27.45058508,27.33845809,27.97036702,
Paraguay,PRY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01664607,13.02297054,12.25945569,12.11330471,12.66074319,12.74455246,13.40665553,14.1799588,12.89041875,13.71793768,14.12397663,13.65547777,14.237373,14.14127878,14.13847865,13.46450993,13.58422085,14.06580506,
West Bank and Gaza,PSE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85468888,5.105040872,4.892958236,6.811670548,5.276863856,5.493949904,5.196467155,4.240532487,4.676878196,5.59683536,5.406248675,5.969125514,6.241941911,20.79435894,20.2905603,22.71969257,23.39194853,,
French Polynesia,PYF,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.63963419,18.95114905,19.910118,21.17018891,22.6628258,22.77716571,22.06924868,23.09427569,23.67818272,23.92701245,23.70834189,23.54171663,24.82447953,23.45774057,21.3048207,22.93699313,21.77588239,21.74677398,22.53586866,23.43401561,24.96909663,22.43631438,20.85551802,20.30203368,20.35782096,20.20882459,21.07297531,22.45136709,
Russian Federation,RUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99068372,21.72336726,21.80041528,25.8377797,24.12397897,26.46634032,29.39541229,20.60982542,20.66487035,23.14951592,21.2096606,19.51532972,19.84294217,17.41734095,15.9321436,17.22837183,20.15403657,19.91166819,19.78698491,19.7742997,22.06261928,
Rwanda,RWA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,9.913934833,11.74686131,8.601477966,10.90835657,12.14993786,11.32634042,12.97494016,12.78359112,,,,,,,,,13.48152424,13.59264741,,,,,,,,,,,,,,,,,,,,,,,,16.01532263,16.68172389,17.33130255,17.11601847,17.87442119,18.21307552,18.54568794,,,
South Asia,SAS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,9.846734186,10.88912585,11.3284558,11.10557996,11.68770041,11.89911233,11.41332414,11.70816728,11.93929401,11.70087656,12.16811485,12.92290974,13.53345874,13.07988163,13.39052995,14.09195591,12.70891939,13.12835185,13.05336194,11.75676916,12.14425086,12.46704922,12.48976332,12.57779897,11.74715245,12.33273589,11.74799676,11.04258947,11.54609835,11.71912075,11.90774273,12.18168816,13.01008056,13.97079296,12.5488754,11.41567851,12.8968523,11.48192321,12.45259558,12.45919627,11.52282842,12.26606848,12.59791977,12.45695761,12.92171982,,,,,
Saudi Arabia,SAU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.40315038,44.04267394,44.80823973,40.77156922,36.18168676,24.40461633,20.79875757,25.79062298,28.53262162,29.48322213,28.39401391,29.45273375,30.50565553,
Sudan,SDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.177435721,7.990434905,,,,,,,,,,14.34142304,11.43505383,11.30608753,9.412415167,10.27740695,11.04182063,10.31439658,8.774134825,,,,,,,
Senegal,SEN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.127808,19.68262972,20.17600865,18.53832412,19.94131329,19.06028366,19.79655492,21.30944057,
Singapore,SGP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,21.19894487,20.40286275,20.16147887,22.91549819,22.27495101,23.80573833,22.8767437,23.11600098,24.6041686,25.68858724,26.64414441,28.73246098,27.44042712,26.35159607,25.45931181,28.42402222,25.93188015,25.62450557,25.35312367,25.36069506,26.60026707,28.69088091,25.98542584,25.60513822,27.93988976,26.82753907,26.91202433,27.575597,25.68156955,24.34835684,21.18310349,19.42535148,18.78179116,18.17527959,17.89727929,19.2502611,20.41493515,17.05451062,16.77906392,17.02096293,17.47680468,17.2396519,18.02089947,17.99710989,18.4661444,20.18855131,18.18852713,20.90081588,18.05241173,17.22885533,16.2205278,
Solomon Islands,SLB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.48404029,29.04023082,30.01998093,29.23232147,30.91200258,27.57126971,28.98213353,29.19694803,25.83657101,24.59418757,24.81506463,23.05984211,
Sierra Leone,SLE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2500867,14.6565675,15.23081094,15.95046945,17.6138711,18.62065925,20.07072929,16.34735894,17.40358805,18.66491354,18.12682445,18.50305762,17.918185,18.0676654,18.69197709,20.05077211,20.17804953,20.05160495,20.02592974,24.79931578,,
San Marino,SMR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.39098965,27.77664445,29.76041216,27.87545871,28.19191516,27.41680335,27.56831837,28.14129318,27.17926402,28.68116001,31.41114902,28.91979895,29.18436241,28.64978386,27.9360614,26.82874899,26.91656032,27.03391623,24.73582301,25.11265801,,
Somalia,SOM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48E-05,9.25E-05,9.73E-05,8.91E-05,,,
Serbia,SRB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.58046606,23.36355202,22.24109644,22.64498565,21.5311862,20.92841538,25.10012297,26.22126814,26.77952878,27.62712605,28.20916599,27.57550274,28.01290356,27.29781104,27.45161595,27.99555426,
South Sudan,SSD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.83831027,25.59915751,28.27799972,27.02132648,27.19932999,25.87361633,24.04670168,22.5605272,22.05269697,22.09555323,23.12844494,22.47401126,21.34030822,20.59116204,22.42465187,21.07981993,23.09320141,22.43323921,24.1976254,24.87610426,27.29590507,24.10163726,23.50621816,23.87278252,24.09753055,24.25932256,25.02017292,25.57550372,
Slovenia,SVN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.77270115,26.14079607,25.77860737,26.58042383,27.03638591,26.59228005,26.77582652,27.53683815,27.42277903,27.69934359,27.88829385,27.29825838,26.40884035,26.61082467,25.59780633,25.7283671,25.66448802,26.44288769,26.89682184,27.12068026,27.97437116,26.49134464,26.21549634,26.49423941,26.49529797,25.11028714,26.39920676,26.03828909,
Sweden,SWE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04968496,28.64969211,24.37343929,23.46676113,31.38517275,32.29257925,32.22947253,32.9409333,32.80414962,32.42246852,30.44432489,29.16778277,29.29661767,29.46395194,31.10714974,30.91584371,31.18862336,30.2314043,29.99823116,29.93806493,29.11506597,28.63829471,28.8496185,28.43307712,28.95056179,29.92284765,29.88021433,29.73504579,29.37366166,28.86295588,29.11211364,29.38350522,
Eswatini,SWZ,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81879706,19.42201093,19.1778035,17.94188354,19.12724736,23.1237247,22.96325664,32.08111847,28.99872128,31.32868584,26.29380025,17.11499648,17.12143135,28.83755225,,29.45898148,27.54490875,24.64598892,27.7744978,24.69036102,26.50689634,28.31718476,24.86164675,,
Sint Maarten (Dutch part),SXM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.67459118,38.00926095,33.91177664,35.82141351,35.12573802,35.36311964,35.35791794,,,,,,32.23934216,36.5263967,28.18718308,29.48706776,29.57561197,32.36372574,35.75436303,35.51597345,33.96075401,33.00670571,32.6551676,33.14295745,32.13263159,32.68841972,31.84387348,29.3820733,,,
Syrian Arab Republic,SYR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.643234413,9.62230039,10.56404255,11.2960713,10.80013632,11.40001045,12.645899,12.39101935,12.94914604,13.65267404,14.28690954,14.84467143,14.69296845,14.06845091,15.49276414,15.2423076,14.18441028,14.83897741,15.05386421,
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54472302,17.52000162,17.25438288,18.56049918,17.65667984,17.13370544,17.67706347,16.28809897,17.32750625,18.65605822,17.80614056,19.47341249,18.39282211,19.14542474,18.46616454,17.79718711,18.12263662,17.86867436,18.00244622,17.45052081,17.22886602,
